"","userId","group","itemNo","responseNo","checked"
"4148","WYKE","C",8,2,0
"4149","WYKE","C",8,3,0
"4150","WYKE","C",8,4,0
"4151","WYKE","C",8,5,0
"4152","WYKE","C",8,6,0
"4153","WYKE","C",9,1,0
"4154","WYKE","C",9,2,1
"4155","WYKE","C",9,3,0
"4156","WYKE","C",9,4,0
"4157","WYKE","C",9,5,0
"4158","WYKE","C",9,6,0
"4159","IHCZ","P",1,1,0
"4160","IHCZ","P",1,2,1
"4161","IHCZ","P",1,3,0
"4162","IHCZ","P",1,4,1
"4163","IHCZ","P",1,5,0
"4164","IHCZ","P",1,6,0
"4165","IHCZ","P",2,1,1
"4166","IHCZ","P",2,2,0
"4167","IHCZ","P",2,3,1
"4168","IHCZ","P",2,4,0
"4169","IHCZ","P",2,5,1
"4170","IHCZ","P",2,6,0
"4171","IHCZ","P",3,1,0
"4172","IHCZ","P",3,2,0
"4173","IHCZ","P",3,3,1
"4174","IHCZ","P",3,4,0
"4175","IHCZ","P",3,5,0
"4176","IHCZ","P",3,6,0
"4177","IHCZ","P",4,1,0
"4178","IHCZ","P",4,2,1
"4179","IHCZ","P",4,3,0
"4180","IHCZ","P",4,4,0
"4181","IHCZ","P",4,5,0
"4182","IHCZ","P",4,6,0
"4183","IHCZ","P",5,1,0
"4184","IHCZ","P",5,2,0
"4185","IHCZ","P",5,3,1
"4186","IHCZ","P",5,4,0
"4187","IHCZ","P",5,5,0
"4188","IHCZ","P",5,6,0
"4189","IHCZ","P",6,1,0
"4190","IHCZ","P",6,2,0
"4191","IHCZ","P",6,3,0
"4192","IHCZ","P",6,4,0
"4193","IHCZ","P",6,5,1
"4194","IHCZ","P",6,6,0
"4195","IHCZ","P",7,1,0
"4196","IHCZ","P",7,2,1
"4197","IHCZ","P",7,3,0
"4198","IHCZ","P",7,4,0
"4199","IHCZ","P",7,5,0
"4200","IHCZ","P",7,6,0
"4201","IHCZ","P",8,1,0
"4202","IHCZ","P",8,2,1
"4203","IHCZ","P",8,3,0
"4204","IHCZ","P",8,4,0
"4205","IHCZ","P",8,5,0
"4206","IHCZ","P",8,6,0
"4207","IHCZ","P",9,1,0
"4208","IHCZ","P",9,2,0
"4209","IHCZ","P",9,3,1
"4210","IHCZ","P",9,4,0
"4211","IHCZ","P",9,5,0
"4212","IHCZ","P",9,6,0
"4213","MCFY","C",1,1,1
"4214","MCFY","C",1,2,0
"4215","MCFY","C",1,3,0
"4216","MCFY","C",1,4,0
"4217","MCFY","C",1,5,0
"4218","MCFY","C",1,6,0
"4219","MCFY","C",2,1,0
"4220","MCFY","C",2,2,1
"4221","MCFY","C",2,3,1
"4222","MCFY","C",2,4,1
"4223","MCFY","C",2,5,1
"4224","MCFY","C",2,6,0
"4225","MCFY","C",3,1,0
"4226","MCFY","C",3,2,0
"4227","MCFY","C",3,3,0
"4228","MCFY","C",3,4,1
"4229","MCFY","C",3,5,0
"4230","MCFY","C",3,6,0
"4231","MCFY","C",4,1,1
"4232","MCFY","C",4,2,0
"4233","MCFY","C",4,3,0
"4234","MCFY","C",4,4,0
"4235","MCFY","C",4,5,0
"4236","MCFY","C",4,6,0
"4237","MCFY","C",5,1,0
"4238","MCFY","C",5,2,0
"4239","MCFY","C",5,3,0
"4240","MCFY","C",5,4,0
"4241","MCFY","C",5,5,0
"4242","MCFY","C",5,6,1
"4243","MCFY","C",6,1,0
"4244","MCFY","C",6,2,1
"4245","MCFY","C",6,3,0
"4246","MCFY","C",6,4,0
"4247","MCFY","C",6,5,0
"4248","MCFY","C",6,6,0
"4249","MCFY","C",7,1,1
"4250","MCFY","C",7,2,0
"4251","MCFY","C",7,3,0
"4252","MCFY","C",7,4,0
"4253","MCFY","C",7,5,0
"4254","MCFY","C",7,6,0
"4255","MCFY","C",8,1,0
"4256","MCFY","C",8,2,1
"4257","MCFY","C",8,3,0
"4258","MCFY","C",8,4,0
"4259","MCFY","C",8,5,0
"4260","MCFY","C",8,6,0
"4261","MCFY","C",9,1,0
"4262","MCFY","C",9,2,1
"4263","MCFY","C",9,3,0
"4264","MCFY","C",9,4,0
"4265","MCFY","C",9,5,0
"4266","MCFY","C",9,6,0
"4267","HQXZ","P",1,1,1
"4268","HQXZ","P",1,2,0
"4269","HQXZ","P",1,3,1
"4270","HQXZ","P",1,4,0
"4271","HQXZ","P",1,5,1
"4272","HQXZ","P",1,6,0
"4273","HQXZ","P",2,1,0
"4274","HQXZ","P",2,2,1
"4275","HQXZ","P",2,3,0
"4276","HQXZ","P",2,4,1
"4277","HQXZ","P",2,5,0
"4278","HQXZ","P",2,6,0
"4279","HQXZ","P",3,1,0
"4280","HQXZ","P",3,2,1
"4281","HQXZ","P",3,3,0
"4282","HQXZ","P",3,4,0
"4283","HQXZ","P",3,5,0
"4284","HQXZ","P",3,6,0
"4285","HQXZ","P",4,1,0
"4286","HQXZ","P",4,2,0
"4287","HQXZ","P",4,3,0
"4288","HQXZ","P",4,4,0
"4289","HQXZ","P",4,5,1
"4290","HQXZ","P",4,6,0
"4291","HQXZ","P",5,1,0
"4292","HQXZ","P",5,2,0
"4293","HQXZ","P",5,3,0
"4294","HQXZ","P",5,4,1
"4295","HQXZ","P",5,5,0
"4296","HQXZ","P",5,6,0
"4297","HQXZ","P",6,1,0
"4298","HQXZ","P",6,2,1
"4299","HQXZ","P",6,3,0
"4300","HQXZ","P",6,4,0
"4301","HQXZ","P",6,5,0
"4302","HQXZ","P",6,6,0
"4303","HQXZ","P",7,1,0
"4304","HQXZ","P",7,2,0
"4305","HQXZ","P",7,3,0
"4306","HQXZ","P",7,4,0
"4307","HQXZ","P",7,5,0
"4308","HQXZ","P",7,6,1
"4309","HQXZ","P",8,1,0
"4310","HQXZ","P",8,2,1
"4311","HQXZ","P",8,3,0
"4312","HQXZ","P",8,4,0
"4313","HQXZ","P",8,5,0
"4314","HQXZ","P",8,6,0
"4315","HQXZ","P",9,1,0
"4316","HQXZ","P",9,2,0
"4317","HQXZ","P",9,3,0
"4318","HQXZ","P",9,4,0
"4319","HQXZ","P",9,5,1
"4320","HQXZ","P",9,6,0
"4321","LKDH","C",1,1,1
"4322","LKDH","C",1,2,1
"4323","LKDH","C",1,3,0
"4324","LKDH","C",1,4,1
"4325","LKDH","C",1,5,0
"4326","LKDH","C",1,6,0
"4327","LKDH","C",2,1,0
"4328","LKDH","C",2,2,0
"4329","LKDH","C",2,3,1
"4330","LKDH","C",2,4,0
"4331","LKDH","C",2,5,1
"4332","LKDH","C",2,6,0
"4333","LKDH","C",3,1,0
"4334","LKDH","C",3,2,0
"4335","LKDH","C",3,3,1
"4336","LKDH","C",3,4,0
"4337","LKDH","C",3,5,0
"4338","LKDH","C",3,6,0
"4339","LKDH","C",4,1,0
"4340","LKDH","C",4,2,0
"4341","LKDH","C",4,3,0
"4342","LKDH","C",4,4,0
"4343","LKDH","C",4,5,1
"4344","LKDH","C",4,6,0
"4345","LKDH","C",5,1,0
"4346","LKDH","C",5,2,0
"4347","LKDH","C",5,3,1
"4348","LKDH","C",5,4,0
"4349","LKDH","C",5,5,0
"4350","LKDH","C",5,6,0
"4351","LKDH","C",6,1,0
"4352","LKDH","C",6,2,0
"4353","LKDH","C",6,3,0
"4354","LKDH","C",6,4,0
"4355","LKDH","C",6,5,1
"4356","LKDH","C",6,6,0
"4357","LKDH","C",7,1,0
"4358","LKDH","C",7,2,1
"4359","LKDH","C",7,3,0
"4360","LKDH","C",7,4,0
"4361","LKDH","C",7,5,0
"4362","LKDH","C",7,6,0
"4363","LKDH","C",8,1,0
"4364","LKDH","C",8,2,0
"4365","LKDH","C",8,3,0
"4366","LKDH","C",8,4,1
"4367","LKDH","C",8,5,0
"4368","LKDH","C",8,6,0
"4369","LKDH","C",9,1,0
"4370","LKDH","C",9,2,0
"4371","LKDH","C",9,3,0
"4372","LKDH","C",9,4,0
"4373","LKDH","C",9,5,1
"4374","LKDH","C",9,6,0
"4375","OYJV","P",1,1,0
"4376","OYJV","P",1,2,1
"4377","OYJV","P",1,3,1
"4378","OYJV","P",1,4,0
"4379","OYJV","P",1,5,0
"4380","OYJV","P",1,6,0
"4381","OYJV","P",2,1,1
"4382","OYJV","P",2,2,0
"4383","OYJV","P",2,3,0
"4384","OYJV","P",2,4,1
"4385","OYJV","P",2,5,1
"4386","OYJV","P",2,6,0
"4387","OYJV","P",3,1,0
"4388","OYJV","P",3,2,0
"4389","OYJV","P",3,3,0
"4390","OYJV","P",3,4,1
"4391","OYJV","P",3,5,0
"4392","OYJV","P",3,6,0
"4393","OYJV","P",4,1,0
"4394","OYJV","P",4,2,0
"4395","OYJV","P",4,3,1
"4396","OYJV","P",4,4,0
"4397","OYJV","P",4,5,0
"4398","OYJV","P",4,6,0
"4399","OYJV","P",5,1,0
"4400","OYJV","P",5,2,0
"4401","OYJV","P",5,3,0
"4402","OYJV","P",5,4,0
"4403","OYJV","P",5,5,0
"4404","OYJV","P",5,6,1
"4405","OYJV","P",6,1,0
"4406","OYJV","P",6,2,0
"4407","OYJV","P",6,3,1
"4408","OYJV","P",6,4,0
"4409","OYJV","P",6,5,0
"4410","OYJV","P",6,6,0
"4411","OYJV","P",7,1,0
"4412","OYJV","P",7,2,0
"4413","OYJV","P",7,3,0
"4414","OYJV","P",7,4,0
"4415","OYJV","P",7,5,0
"4416","OYJV","P",7,6,1
"4417","OYJV","P",8,1,0
"4418","OYJV","P",8,2,0
"4419","OYJV","P",8,3,0
"4420","OYJV","P",8,4,0
"4421","OYJV","P",8,5,0
"4422","OYJV","P",8,6,1
"4423","OYJV","P",9,1,1
"4424","OYJV","P",9,2,0
"4425","OYJV","P",9,3,0
"4426","OYJV","P",9,4,0
"4427","OYJV","P",9,5,0
"4428","OYJV","P",9,6,0
"4429","STYA","C",1,1,0
"4430","STYA","C",1,2,1
"4431","STYA","C",1,3,0
"4432","STYA","C",1,4,1
"4433","STYA","C",1,5,1
"4434","STYA","C",1,6,0
"4435","STYA","C",2,1,1
"4436","STYA","C",2,2,0
"4437","STYA","C",2,3,1
"4438","STYA","C",2,4,0
"4439","STYA","C",2,5,0
"4440","STYA","C",2,6,0
"4441","STYA","C",3,1,0
"4442","STYA","C",3,2,1
"4443","STYA","C",3,3,0
"4444","STYA","C",3,4,0
"4445","STYA","C",3,5,0
"4446","STYA","C",3,6,0
"4447","STYA","C",4,1,0
"4448","STYA","C",4,2,0
"4449","STYA","C",4,3,0
"4450","STYA","C",4,4,1
"4451","STYA","C",4,5,0
"4452","STYA","C",4,6,0
"4453","STYA","C",5,1,0
"4454","STYA","C",5,2,0
"4455","STYA","C",5,3,0
"4456","STYA","C",5,4,0
"4457","STYA","C",5,5,1
"4458","STYA","C",5,6,0
"4459","STYA","C",6,1,0
"4460","STYA","C",6,2,0
"4461","STYA","C",6,3,0
"4462","STYA","C",6,4,1
"4463","STYA","C",6,5,0
"4464","STYA","C",6,6,0
"4465","STYA","C",7,1,1
"4466","STYA","C",7,2,0
"4467","STYA","C",7,3,0
"4468","STYA","C",7,4,0
"4469","STYA","C",7,5,0
"4470","STYA","C",7,6,0
"4471","STYA","C",8,1,0
"4472","STYA","C",8,2,0
"4473","STYA","C",8,3,0
"4474","STYA","C",8,4,1
"4475","STYA","C",8,5,0
"4476","STYA","C",8,6,0
"4477","STYA","C",9,1,0
"4478","STYA","C",9,2,1
"4479","STYA","C",9,3,0
"4480","STYA","C",9,4,0
"4481","STYA","C",9,5,0
"4482","STYA","C",9,6,0
"4483","EKRM","P",1,1,0
"4484","EKRM","P",1,2,1
"4485","EKRM","P",1,3,1
"4486","EKRM","P",1,4,0
"4487","EKRM","P",1,5,1
"4488","EKRM","P",1,6,0
"4489","EKRM","P",2,1,1
"4490","EKRM","P",2,2,0
"4491","EKRM","P",2,3,0
"4492","EKRM","P",2,4,1
"4493","EKRM","P",2,5,0
"4494","EKRM","P",2,6,0
"4495","EKRM","P",3,1,0
"4496","EKRM","P",3,2,0
"4497","EKRM","P",3,3,0
"4498","EKRM","P",3,4,0
"4499","EKRM","P",3,5,0
"4500","EKRM","P",3,6,1
"4501","EKRM","P",4,1,0
"4502","EKRM","P",4,2,0
"4503","EKRM","P",4,3,1
"4504","EKRM","P",4,4,0
"4505","EKRM","P",4,5,0
"4506","EKRM","P",4,6,0
"4507","EKRM","P",5,1,0
"4508","EKRM","P",5,2,0
"4509","EKRM","P",5,3,0
"4510","EKRM","P",5,4,0
"4511","EKRM","P",5,5,1
"4512","EKRM","P",5,6,0
"4513","EKRM","P",6,1,0
"4514","EKRM","P",6,2,1
"4515","EKRM","P",6,3,0
"4516","EKRM","P",6,4,0
"4517","EKRM","P",6,5,0
"4518","EKRM","P",6,6,0
"4519","EKRM","P",7,1,0
"4520","EKRM","P",7,2,1
"4521","EKRM","P",7,3,0
"4522","EKRM","P",7,4,0
"4523","EKRM","P",7,5,0
"4524","EKRM","P",7,6,0
"4525","EKRM","P",8,1,0
"4526","EKRM","P",8,2,0
"4527","EKRM","P",8,3,1
"4528","EKRM","P",8,4,0
"4529","EKRM","P",8,5,0
"4530","EKRM","P",8,6,0
"4531","EKRM","P",9,1,0
"4532","EKRM","P",9,2,0
"4533","EKRM","P",9,3,0
"4534","EKRM","P",9,4,0
"4535","EKRM","P",9,5,0
"4536","EKRM","P",9,6,1
"4537","NIVH","C",1,1,0
"4538","NIVH","C",1,2,1
"4539","NIVH","C",1,3,0
"4540","NIVH","C",1,4,1
"4541","NIVH","C",1,5,0
"4542","NIVH","C",1,6,0
"4543","NIVH","C",2,1,1
"4544","NIVH","C",2,2,0
"4545","NIVH","C",2,3,1
"4546","NIVH","C",2,4,0
"4547","NIVH","C",2,5,1
"4548","NIVH","C",2,6,0
"4549","NIVH","C",3,1,0
"4550","NIVH","C",3,2,1
"4551","NIVH","C",3,3,0
"4552","NIVH","C",3,4,0
"4553","NIVH","C",3,5,0
"4554","NIVH","C",3,6,0
"4555","NIVH","C",4,1,0
"4556","NIVH","C",4,2,0
"4557","NIVH","C",4,3,0
"4558","NIVH","C",4,4,0
"4559","NIVH","C",4,5,1
"4560","NIVH","C",4,6,0
"4561","NIVH","C",5,1,0
"4562","NIVH","C",5,2,0
"4563","NIVH","C",5,3,0
"4564","NIVH","C",5,4,1
"4565","NIVH","C",5,5,0
"4566","NIVH","C",5,6,0
"4567","NIVH","C",6,1,0
"4568","NIVH","C",6,2,0
"4569","NIVH","C",6,3,0
"4570","NIVH","C",6,4,0
"4571","NIVH","C",6,5,0
"4572","NIVH","C",6,6,1
"4573","NIVH","C",7,1,1
"4574","NIVH","C",7,2,0
"4575","NIVH","C",7,3,0
"4576","NIVH","C",7,4,0
"4577","NIVH","C",7,5,0
"4578","NIVH","C",7,6,0
"4579","NIVH","C",8,1,0
"4580","NIVH","C",8,2,1
"4581","NIVH","C",8,3,0
"4582","NIVH","C",8,4,0
"4583","NIVH","C",8,5,0
"4584","NIVH","C",8,6,0
"4585","NIVH","C",9,1,0
"4586","NIVH","C",9,2,0
"4587","NIVH","C",9,3,0
"4588","NIVH","C",9,4,1
"4589","NIVH","C",9,5,0
"4590","NIVH","C",9,6,0
"4591","KCUJ","P",1,1,1
"4592","KCUJ","P",1,2,1
"4593","KCUJ","P",1,3,0
"4594","KCUJ","P",1,4,0
"4595","KCUJ","P",1,5,0
"4596","KCUJ","P",1,6,0
"4597","KCUJ","P",2,1,0
"4598","KCUJ","P",2,2,0
"4599","KCUJ","P",2,3,1
"4600","KCUJ","P",2,4,1
"4601","KCUJ","P",2,5,1
"4602","KCUJ","P",2,6,0
"4603","KCUJ","P",3,1,0
"4604","KCUJ","P",3,2,0
"4605","KCUJ","P",3,3,0
"4606","KCUJ","P",3,4,0
"4607","KCUJ","P",3,5,0
"4608","KCUJ","P",3,6,1
"4609","KCUJ","P",4,1,1
"4610","KCUJ","P",4,2,0
"4611","KCUJ","P",4,3,0
"4612","KCUJ","P",4,4,0
"4613","KCUJ","P",4,5,0
"4614","KCUJ","P",4,6,0
"4615","KCUJ","P",5,1,1
"4616","KCUJ","P",5,2,0
"4617","KCUJ","P",5,3,0
"4618","KCUJ","P",5,4,0
"4619","KCUJ","P",5,5,0
"4620","KCUJ","P",5,6,0
"4621","KCUJ","P",6,1,0
"4622","KCUJ","P",6,2,1
"4623","KCUJ","P",6,3,0
"4624","KCUJ","P",6,4,0
"4625","KCUJ","P",6,5,0
"4626","KCUJ","P",6,6,0
"4627","KCUJ","P",7,1,0
"4628","KCUJ","P",7,2,1
"4629","KCUJ","P",7,3,0
"4630","KCUJ","P",7,4,0
"4631","KCUJ","P",7,5,0
"4632","KCUJ","P",7,6,0
"4633","KCUJ","P",8,1,0
"4634","KCUJ","P",8,2,0
"4635","KCUJ","P",8,3,1
"4636","KCUJ","P",8,4,0
"4637","KCUJ","P",8,5,0
"4638","KCUJ","P",8,6,0
"4639","KCUJ","P",9,1,0
"4640","KCUJ","P",9,2,1
"4641","KCUJ","P",9,3,0
"4642","KCUJ","P",9,4,0
"4643","KCUJ","P",9,5,0
"4644","KCUJ","P",9,6,0
"4645","BBYJ","C",1,1,0
"4646","BBYJ","C",1,2,1
"4647","BBYJ","C",1,3,1
"4648","BBYJ","C",1,4,1
"4649","BBYJ","C",1,5,0
"4650","BBYJ","C",1,6,0
"4651","BBYJ","C",2,1,1
"4652","BBYJ","C",2,2,0
"4653","BBYJ","C",2,3,0
"4654","BBYJ","C",2,4,0
"4655","BBYJ","C",2,5,1
"4656","BBYJ","C",2,6,0
"4657","BBYJ","C",3,1,0
"4658","BBYJ","C",3,2,0
"4659","BBYJ","C",3,3,0
"4660","BBYJ","C",3,4,1
"4661","BBYJ","C",3,5,0
"4662","BBYJ","C",3,6,0
"4663","BBYJ","C",4,1,0
"4664","BBYJ","C",4,2,0
"4665","BBYJ","C",4,3,1
"4666","BBYJ","C",4,4,0
"4667","BBYJ","C",4,5,0
"4668","BBYJ","C",4,6,0
"4669","BBYJ","C",5,1,0
"4670","BBYJ","C",5,2,0
"4671","BBYJ","C",5,3,0
"4672","BBYJ","C",5,4,0
"4673","BBYJ","C",5,5,1
"4674","BBYJ","C",5,6,0
"4675","BBYJ","C",6,1,0
"4676","BBYJ","C",6,2,0
"4677","BBYJ","C",6,3,0
"4678","BBYJ","C",6,4,0
"4679","BBYJ","C",6,5,0
"4680","BBYJ","C",6,6,1
"4681","BBYJ","C",7,1,0
"4682","BBYJ","C",7,2,0
"4683","BBYJ","C",7,3,0
"4684","BBYJ","C",7,4,0
"4685","BBYJ","C",7,5,0
"4686","BBYJ","C",7,6,1
"4687","BBYJ","C",8,1,0
"4688","BBYJ","C",8,2,1
"4689","BBYJ","C",8,3,0
"4690","BBYJ","C",8,4,0
"4691","BBYJ","C",8,5,0
"4692","BBYJ","C",8,6,0
"4693","BBYJ","C",9,1,0
"4694","BBYJ","C",9,2,0
"4695","BBYJ","C",9,3,0
"4696","BBYJ","C",9,4,0
"4697","BBYJ","C",9,5,1
"4698","BBYJ","C",9,6,0
"4699","UXLO","P",1,1,1
"4700","UXLO","P",1,2,0
"4701","UXLO","P",1,3,1
"4702","UXLO","P",1,4,1
"4703","UXLO","P",1,5,1
"4704","UXLO","P",1,6,0
"4705","UXLO","P",2,1,0
"4706","UXLO","P",2,2,1
"4707","UXLO","P",2,3,0
"4708","UXLO","P",2,4,0
"4709","UXLO","P",2,5,0
"4710","UXLO","P",2,6,0
"4711","UXLO","P",3,1,0
"4712","UXLO","P",3,2,0
"4713","UXLO","P",3,3,0
"4714","UXLO","P",3,4,0
"4715","UXLO","P",3,5,1
"4716","UXLO","P",3,6,0
"4717","UXLO","P",4,1,0
"4718","UXLO","P",4,2,0
"4719","UXLO","P",4,3,1
"4720","UXLO","P",4,4,0
"4721","UXLO","P",4,5,0
"4722","UXLO","P",4,6,0
"4723","UXLO","P",5,1,0
"4724","UXLO","P",5,2,0
"4725","UXLO","P",5,3,1
"4726","UXLO","P",5,4,0
"4727","UXLO","P",5,5,0
"4728","UXLO","P",5,6,0
"4729","UXLO","P",6,1,1
"4730","UXLO","P",6,2,0
"4731","UXLO","P",6,3,0
"4732","UXLO","P",6,4,0
"4733","UXLO","P",6,5,0
"4734","UXLO","P",6,6,0
"4735","UXLO","P",7,1,0
"4736","UXLO","P",7,2,1
"4737","UXLO","P",7,3,0
"4738","UXLO","P",7,4,0
"4739","UXLO","P",7,5,0
"4740","UXLO","P",7,6,0
"4741","UXLO","P",8,1,0
"4742","UXLO","P",8,2,1
"4743","UXLO","P",8,3,0
"4744","UXLO","P",8,4,0
"4745","UXLO","P",8,5,0
"4746","UXLO","P",8,6,0
"4747","UXLO","P",9,1,0
"4748","UXLO","P",9,2,0
"4749","UXLO","P",9,3,1
"4750","UXLO","P",9,4,0
"4751","UXLO","P",9,5,0
"4752","UXLO","P",9,6,0
"4753","BETM","C",1,1,0
"4754","BETM","C",1,2,0
"4755","BETM","C",1,3,0
"4756","BETM","C",1,4,1
"4757","BETM","C",1,5,1
"4758","BETM","C",1,6,0
"4759","BETM","C",2,1,1
"4760","BETM","C",2,2,1
"4761","BETM","C",2,3,1
"4762","BETM","C",2,4,0
"4763","BETM","C",2,5,0
"4764","BETM","C",2,6,0
"4765","BETM","C",3,1,0
"4766","BETM","C",3,2,1
"4767","BETM","C",3,3,0
"4768","BETM","C",3,4,0
"4769","BETM","C",3,5,0
"4770","BETM","C",3,6,0
"4771","BETM","C",4,1,0
"4772","BETM","C",4,2,1
"4773","BETM","C",4,3,0
"4774","BETM","C",4,4,0
"4775","BETM","C",4,5,0
"4776","BETM","C",4,6,0
"4777","BETM","C",5,1,0
"4778","BETM","C",5,2,0
"4779","BETM","C",5,3,1
"4780","BETM","C",5,4,0
"4781","BETM","C",5,5,0
"4782","BETM","C",5,6,0
"4783","BETM","C",6,1,0
"4784","BETM","C",6,2,0
"4785","BETM","C",6,3,0
"4786","BETM","C",6,4,0
"4787","BETM","C",6,5,1
"4788","BETM","C",6,6,0
"4789","BETM","C",7,1,0
"4790","BETM","C",7,2,0
"4791","BETM","C",7,3,0
"4792","BETM","C",7,4,0
"4793","BETM","C",7,5,1
"4794","BETM","C",7,6,0
"4795","BETM","C",8,1,1
"4796","BETM","C",8,2,0
"4797","BETM","C",8,3,0
"4798","BETM","C",8,4,0
"4799","BETM","C",8,5,0
"4800","BETM","C",8,6,0
"4801","BETM","C",9,1,0
"4802","BETM","C",9,2,0
"4803","BETM","C",9,3,0
"4804","BETM","C",9,4,0
"4805","BETM","C",9,5,0
"4806","BETM","C",9,6,1
"4807","RYMM","P",1,1,0
"4808","RYMM","P",1,2,0
"4809","RYMM","P",1,3,1
"4810","RYMM","P",1,4,1
"4811","RYMM","P",1,5,0
"4812","RYMM","P",1,6,0
"4813","RYMM","P",2,1,1
"4814","RYMM","P",2,2,1
"4815","RYMM","P",2,3,0
"4816","RYMM","P",2,4,0
"4817","RYMM","P",2,5,1
"4818","RYMM","P",2,6,0
"4819","RYMM","P",3,1,1
"4820","RYMM","P",3,2,0
"4821","RYMM","P",3,3,0
"4822","RYMM","P",3,4,0
"4823","RYMM","P",3,5,0
"4824","RYMM","P",3,6,0
"4825","RYMM","P",4,1,0
"4826","RYMM","P",4,2,0
"4827","RYMM","P",4,3,1
"4828","RYMM","P",4,4,0
"4829","RYMM","P",4,5,0
"4830","RYMM","P",4,6,0
"4831","RYMM","P",5,1,1
"4832","RYMM","P",5,2,0
"4833","RYMM","P",5,3,0
"4834","RYMM","P",5,4,0
"4835","RYMM","P",5,5,0
"4836","RYMM","P",5,6,0
"4837","RYMM","P",6,1,0
"4838","RYMM","P",6,2,1
"4839","RYMM","P",6,3,0
"4840","RYMM","P",6,4,0
"4841","RYMM","P",6,5,0
"4842","RYMM","P",6,6,0
"4843","RYMM","P",7,1,0
"4844","RYMM","P",7,2,0
"4845","RYMM","P",7,3,0
"4846","RYMM","P",7,4,0
"4847","RYMM","P",7,5,1
"4848","RYMM","P",7,6,0
"4849","RYMM","P",8,1,0
"4850","RYMM","P",8,2,0
"4851","RYMM","P",8,3,0
"4852","RYMM","P",8,4,1
"4853","RYMM","P",8,5,0
"4854","RYMM","P",8,6,0
"4855","RYMM","P",9,1,0
"4856","RYMM","P",9,2,1
"4857","RYMM","P",9,3,0
"4858","RYMM","P",9,4,0
"4859","RYMM","P",9,5,0
"4860","RYMM","P",9,6,0
"4861","OQHZ","C",1,1,1
"4862","OQHZ","C",1,2,1
"4863","OQHZ","C",1,3,0
"4864","OQHZ","C",1,4,0
"4865","OQHZ","C",1,5,1
"4866","OQHZ","C",1,6,0
"4867","OQHZ","C",2,1,0
"4868","OQHZ","C",2,2,0
"4869","OQHZ","C",2,3,1
"4870","OQHZ","C",2,4,1
"4871","OQHZ","C",2,5,0
"4872","OQHZ","C",2,6,0
"4873","OQHZ","C",3,1,0
"4874","OQHZ","C",3,2,0
"4875","OQHZ","C",3,3,0
"4876","OQHZ","C",3,4,1
"4877","OQHZ","C",3,5,0
"4878","OQHZ","C",3,6,0
"4879","OQHZ","C",4,1,0
"4880","OQHZ","C",4,2,0
"4881","OQHZ","C",4,3,0
"4882","OQHZ","C",4,4,1
"4883","OQHZ","C",4,5,0
"4884","OQHZ","C",4,6,0
"4885","OQHZ","C",5,1,0
"4886","OQHZ","C",5,2,0
"4887","OQHZ","C",5,3,0
"4888","OQHZ","C",5,4,0
"4889","OQHZ","C",5,5,1
"4890","OQHZ","C",5,6,0
"4891","OQHZ","C",6,1,1
"4892","OQHZ","C",6,2,0
"4893","OQHZ","C",6,3,0
"4894","OQHZ","C",6,4,0
"4895","OQHZ","C",6,5,0
"4896","OQHZ","C",6,6,0
"4897","OQHZ","C",7,1,1
"4898","OQHZ","C",7,2,0
"4899","OQHZ","C",7,3,0
"4900","OQHZ","C",7,4,0
"4901","OQHZ","C",7,5,0
"4902","OQHZ","C",7,6,0
"4903","OQHZ","C",8,1,1
"4904","OQHZ","C",8,2,0
"4905","OQHZ","C",8,3,0
"4906","OQHZ","C",8,4,0
"4907","OQHZ","C",8,5,0
"4908","OQHZ","C",8,6,0
"4909","OQHZ","C",9,1,0
"4910","OQHZ","C",9,2,0
"4911","OQHZ","C",9,3,0
"4912","OQHZ","C",9,4,0
"4913","OQHZ","C",9,5,1
"4914","OQHZ","C",9,6,0
"4915","QPQY","P",1,1,1
"4916","QPQY","P",1,2,0
"4917","QPQY","P",1,3,0
"4918","QPQY","P",1,4,1
"4919","QPQY","P",1,5,1
"4920","QPQY","P",1,6,0
"4921","QPQY","P",2,1,0
"4922","QPQY","P",2,2,1
"4923","QPQY","P",2,3,1
"4924","QPQY","P",2,4,0
"4925","QPQY","P",2,5,0
"4926","QPQY","P",2,6,0
"4927","QPQY","P",3,1,0
"4928","QPQY","P",3,2,1
"4929","QPQY","P",3,3,0
"4930","QPQY","P",3,4,0
"4931","QPQY","P",3,5,0
"4932","QPQY","P",3,6,0
"4933","QPQY","P",4,1,0
"4934","QPQY","P",4,2,0
"4935","QPQY","P",4,3,0
"4936","QPQY","P",4,4,1
"4937","QPQY","P",4,5,0
"4938","QPQY","P",4,6,0
"4939","QPQY","P",5,1,0
"4940","QPQY","P",5,2,0
"4941","QPQY","P",5,3,0
"4942","QPQY","P",5,4,0
"4943","QPQY","P",5,5,0
"4944","QPQY","P",5,6,1
"4945","QPQY","P",6,1,0
"4946","QPQY","P",6,2,0
"4947","QPQY","P",6,3,0
"4948","QPQY","P",6,4,1
"4949","QPQY","P",6,5,0
"4950","QPQY","P",6,6,0
"4951","QPQY","P",7,1,0
"4952","QPQY","P",7,2,0
"4953","QPQY","P",7,3,0
"4954","QPQY","P",7,4,0
"4955","QPQY","P",7,5,0
"4956","QPQY","P",7,6,1
"4957","QPQY","P",8,1,0
"4958","QPQY","P",8,2,0
"4959","QPQY","P",8,3,1
